week,campus,metric,pct
2024-11-15,cibolo_valley,attend,0.9542
2024-11-15,clemens,attend,0.9281
2024-11-15,corbett,attend,0.9375
2024-11-15,dobie,attend,0.9525
2024-11-15,green_valley,attend,0.9494
2024-11-15,jordan,attend,0.9495999999999999
2024-11-15,paschal,attend,0.9527
2024-11-15,rose_garden,attend,0.9322
2024-11-15,schertz,attend,0.96
2024-11-15,schlather,attend,0.9504
2024-11-15,sippel,attend,0.9604
2024-11-15,watts,attend,0.9495999999999999
2024-11-15,wiederstein,attend,0.9373999999999999
2024-11-15,wilder,attend,0.94
2024-11-22,als_elc,attend,0.7487
2024-11-22,b_steele,attend,0.9318000000000001
2024-11-22,cibolo_valley,attend,0.9543
2024-11-22,clemens,attend,0.922
2024-11-22,corbett,attend,0.9317
2024-11-22,dobie,attend,0.9511
2024-11-22,green_valley,attend,0.9512
2024-11-22,jordan,attend,0.9426000000000001
2024-11-22,paschal,attend,0.948
2024-11-22,rose_garden,attend,0.9259000000000001
2024-11-22,schertz,attend,0.9531000000000001
2024-11-22,schlather,attend,0.9416
2024-11-22,sippel,attend,0.9515
2024-11-22,watts,attend,0.9416
2024-11-22,wiederstein,attend,0.9335
2024-11-22,wilder,attend,0.9288
2024-12-06,als_elc,attend,0.9
2024-12-06,b_steele,attend,0.9390000000000001
2024-12-06,cibolo_valley,attend,0.9504
2024-12-06,clemens,attend,0.9153
2024-12-06,corbett,attend,0.9412
2024-12-06,dobie,attend,0.9558
2024-12-06,green_valley,attend,0.9690000000000001
2024-12-06,jordan,attend,0.9519
2024-12-06,paschal,attend,0.9601999999999999
2024-12-06,rose_garden,attend,0.9412999999999999
2024-12-06,schertz,attend,0.9472
2024-12-06,schlather,attend,0.9566
2024-12-06,sippel,attend,0.9551000000000001
2024-12-06,watts,attend,0.9539
2024-12-06,wiederstein,attend,0.9431999999999999
2024-12-06,wilder,attend,0.9225
2024-12-13,als_elc,attend,0.6854
2024-12-13,b_steele,attend,0.9431999999999999
2024-12-13,cibolo_valley,attend,0.9512999999999999
2024-12-13,clemens,attend,0.9262
2024-12-13,corbett,attend,0.9338
2024-12-13,dobie,attend,0.9595
2024-12-13,green_valley,attend,0.9562999999999999
2024-12-13,jordan,attend,0.9407
2024-12-13,paschal,attend,0.9493
2024-12-13,rose_garden,attend,0.9368000000000001
2024-12-13,schertz,attend,0.9364
2024-12-13,schlather,attend,0.9521999999999999
2024-12-13,sippel,attend,0.9407
2024-12-13,watts,attend,0.9434999999999999
2024-12-13,wiederstein,attend,0.9397
2024-12-13,wilder,attend,0.9205
2024-12-19,als_elc,attend,0.532
2024-12-19,b_steele,attend,0.9245
2024-12-19,cibolo_valley,attend,0.9439
2024-12-19,clemens,attend,0.9497
2024-12-19,corbett,attend,0.9426000000000001
2024-12-19,dobie,attend,0.9323
2024-12-19,green_valley,attend,0.9451
2024-12-19,jordan,attend,0.9186
2024-12-19,paschal,attend,0.96
2024-12-19,rose_garden,attend,0.9412
2024-12-19,schertz,attend,0.9323
2024-12-19,schlather,attend,0.9372
2024-12-19,sippel,attend,0.9354
2024-12-19,watts,attend,0.9262999999999999
2024-12-19,wiederstein,attend,0.9297
2024-12-19,wilder,attend,0.9258
2025-01-10,als_elc,attend,0.7136
2025-01-10,b_steele,attend,0.9294
2025-01-10,cibolo_valley,attend,0.9357
2025-01-10,clemens,attend,0.9091
2025-01-10,corbett,attend,0.9107999999999999
2025-01-10,dobie,attend,0.9242
2025-01-10,green_valley,attend,0.9537
2025-01-10,jordan,attend,0.9327
2025-01-10,paschal,attend,0.9472
2025-01-10,rose_garden,attend,0.9231
2025-01-10,schertz,attend,0.9102
2025-01-10,schlather,attend,0.9466
2025-01-10,sippel,attend,0.9423
2025-01-10,watts,attend,0.9526
2025-01-10,wiederstein,attend,0.9309000000000001
2025-01-10,wilder,attend,0.922
2025-01-17,als_elc,attend,0.6864
2025-01-17,b_steele,attend,0.9307
2025-01-17,cibolo_valley,attend,0.9353
2025-01-17,clemens,attend,0.9220999999999999
2025-01-17,corbett,attend,0.925
2025-01-17,dobie,attend,0.9351
2025-01-17,green_valley,attend,0.9440000000000001
2025-01-17,jordan,attend,0.935
2025-01-17,paschal,attend,0.8991
2025-01-17,rose_garden,attend,0.9218000000000001
2025-01-17,schertz,attend,0.9362
2025-01-17,schlather,attend,0.9495999999999999
2025-01-17,sippel,attend,0.9164
2025-01-17,watts,attend,0.9270999999999999
2025-01-17,wiederstein,attend,0.8970999999999999
2025-01-17,wilder,attend,0.9284
2025-01-24,als_elc,attend,0.6892
2025-01-24,b_steele,attend,0.9229
2025-01-24,cibolo_valley,attend,0.9161
2025-01-24,clemens,attend,0.9075
2025-01-24,corbett,attend,0.9134
2025-01-24,dobie,attend,0.9329999999999999
2025-01-24,green_valley,attend,0.9138
2025-01-24,jordan,attend,0.9112
2025-01-24,paschal,attend,0.8847
2025-01-24,rose_garden,attend,0.9003
2025-01-24,schertz,attend,0.8998
2025-01-24,schlather,attend,0.9181
2025-01-24,sippel,attend,0.8508
2025-01-24,watts,attend,0.914
2025-01-24,wiederstein,attend,0.8805
2025-01-24,wilder,attend,0.8824
2025-01-31,als_elc,attend,0.7143
2025-01-31,b_steele,attend,0.9266
2025-01-31,cibolo_valley,attend,0.9240999999999999
2025-01-31,clemens,attend,0.9156
2025-01-31,corbett,attend,0.9323999999999999
2025-01-31,dobie,attend,0.9334
2025-01-31,green_valley,attend,0.92
2025-01-31,jordan,attend,0.9179
2025-01-31,paschal,attend,0.9314
2025-01-31,rose_garden,attend,0.8975
2025-01-31,schertz,attend,0.9218000000000001
2025-01-31,schlather,attend,0.938
2025-01-31,sippel,attend,0.9183
2025-01-31,watts,attend,0.9146
2025-01-31,wiederstein,attend,0.92
2025-01-31,wilder,attend,0.9201999999999999
2025-02-07,als_elc,attend,0.6951
2025-02-07,b_steele,attend,0.9281
2025-02-07,cibolo_valley,attend,0.9213
2025-02-07,clemens,attend,0.9157
2025-02-07,corbett,attend,0.9201999999999999
2025-02-07,dobie,attend,0.9231
2025-02-07,green_valley,attend,0.9092
2025-02-07,jordan,attend,0.9239
2025-02-07,paschal,attend,0.9573999999999999
2025-02-07,rose_garden,attend,0.9203
2025-02-07,schertz,attend,0.9131
